Fold,Model,Config,Label,Threshold,TP,TN,FP,FN,Bal.Acc,MCC,F1,ROC_AUC,PR_AUC,Precision,Sensitivity,Specificity
2,LR,LR_C=100,meta_earthy,0.5,135,621,165,76,0.715,0.383,0.528,0.788,0.564,0.45,0.64,0.79
2,LR,LR_C=100,meta_citrus,0.65,69,779,111,38,0.76,0.419,0.481,0.862,0.505,0.383,0.645,0.875
2,LR,LR_C=100,meta_chemical,0.45,316,385,192,104,0.71,0.414,0.681,0.79,0.712,0.622,0.752,0.667
2,LR,LR_C=100,meta_gourmand,0.6,173,624,129,71,0.769,0.503,0.634,0.861,0.69,0.573,0.709,0.829
2,LR,LR_C=100,meta_powdery_amber,0.55,155,631,148,63,0.761,0.468,0.595,0.823,0.554,0.512,0.711,0.81
2,RF,RF_n_estimators=100_max_features=sqrt,meta_floral,0.4,210,575,162,50,0.794,0.534,0.665,0.868,0.698,0.565,0.808,0.78
2,RF,RF_n_estimators=100_max_features=sqrt,meta_fruity,0.45,355,419,125,98,0.777,0.552,0.761,0.849,0.834,0.74,0.784,0.77
2,RF,RF_n_estimators=100_max_features=sqrt,meta_sweet,0.35,304,292,321,80,0.634,0.27,0.603,0.732,0.648,0.486,0.792,0.476
2,RF,RF_n_estimators=100_max_features=sqrt,meta_woody,0.35,164,596,187,50,0.764,0.453,0.581,0.859,0.685,0.467,0.766,0.761
2,RF,RF_n_estimators=100_max_features=sqrt,meta_green,0.35,384,293,260,60,0.697,0.41,0.706,0.796,0.737,0.596,0.865,0.53
2,RF,RF_n_estimators=100_max_features=sqrt,meta_spicy,0.5,112,673,107,105,0.689,0.378,0.514,0.785,0.555,0.511,0.516,0.863
2,RF,RF_n_estimators=100_max_features=sqrt,meta_animal_musk,0.5,62,786,59,90,0.669,0.372,0.454,0.797,0.528,0.512,0.408,0.93
2,RF,RF_n_estimators=100_max_features=sqrt,meta_earthy,0.5,102,724,62,109,0.702,0.446,0.544,0.807,0.624,0.622,0.483,0.921
2,RF,RF_n_estimators=100_max_features=sqrt,meta_citrus,0.4,58,815,75,49,0.729,0.417,0.483,0.837,0.484,0.436,0.542,0.916
2,RF,RF_n_estimators=100_max_features=sqrt,meta_chemical,0.4,332,374,203,88,0.719,0.434,0.695,0.789,0.722,0.621,0.79,0.648
2,RF,RF_n_estimators=100_max_features=sqrt,meta_gourmand,0.5,167,652,101,77,0.775,0.534,0.652,0.852,0.68,0.623,0.684,0.866
2,RF,RF_n_estimators=100_max_features=sqrt,meta_powdery_amber,0.4,148,626,153,70,0.741,0.434,0.57,0.819,0.572,0.492,0.679,0.804
2,RF,RF_n_estimators=100_max_features=log2,meta_floral,0.45,202,605,132,58,0.799,0.556,0.68,0.864,0.68,0.605,0.777,0.821
2,RF,RF_n_estimators=100_max_features=log2,meta_fruity,0.35,392,339,205,61,0.744,0.496,0.747,0.851,0.834,0.657,0.865,0.623
2,RF,RF_n_estimators=100_max_features=log2,meta_sweet,0.4,289,359,254,95,0.669,0.331,0.624,0.738,0.656,0.532,0.753,0.586
2,RF,RF_n_estimators=100_max_features=log2,meta_woody,0.4,164,636,147,50,0.789,0.513,0.625,0.859,0.664,0.527,0.766,0.812
2,RF,RF_n_estimators=100_max_features=log2,meta_green,0.35,394,286,267,50,0.702,0.425,0.713,0.804,0.744,0.596,0.887,0.517
2,RF,RF_n_estimators=100_max_features=log2,meta_spicy,0.5,111,686,94,106,0.696,0.399,0.526,0.79,0.569,0.541,0.512,0.879
2,RF,RF_n_estimators=100_max_features=log2,meta_animal_musk,0.45,72,761,84,80,0.687,0.37,0.468,0.785,0.51,0.462,0.474,0.901
2,RF,RF_n_estimators=100_max_features=log2,meta_earthy,0.4,120,665,121,91,0.707,0.396,0.531,0.799,0.605,0.498,0.569,0.846
2,RF,RF_n_estimators=100_max_features=log2,meta_citrus,0.4,56,816,74,51,0.72,0.405,0.473,0.853,0.512,0.431,0.523,0.917
2,RF,RF_n_estimators=100_max_features=log2,meta_chemical,0.4,332,381,196,88,0.725,0.446,0.7,0.79,0.716,0.629,0.79,0.66
2,RF,RF_n_estimators=100_max_features=log2,meta_gourmand,0.45,177,638,115,67,0.786,0.541,0.66,0.851,0.669,0.606,0.725,0.847
2,RF,RF_n_estimators=100_max_features=log2,meta_powdery_amber,0.35,165,582,197,53,0.752,0.433,0.569,0.822,0.579,0.456,0.757,0.747
2,RF,RF_n_estimators=300_max_features=sqrt,meta_floral,0.45,199,615,122,61,0.8,0.564,0.685,0.871,0.704,0.62,0.765,0.834
2,RF,RF_n_estimators=300_max_features=sqrt,meta_fruity,0.35,386,346,198,67,0.744,0.493,0.744,0.852,0.839,0.661,0.852,0.636
2,RF,RF_n_estimators=300_max_features=sqrt,meta_sweet,0.45,262,423,190,122,0.686,0.364,0.627,0.731,0.656,0.58,0.682,0.69
2,RF,RF_n_estimators=300_max_features=sqrt,meta_woody,0.35,166,603,180,48,0.773,0.471,0.593,0.859,0.68,0.48,0.776,0.77
2,RF,RF_n_estimators=300_max_features=sqrt,meta_green,0.35,384,305,248,60,0.708,0.43,0.714,0.804,0.745,0.608,0.865,0.552
2,RF,RF_n_estimators=300_max_features=sqrt,meta_spicy,0.45,128,646,134,89,0.709,0.392,0.534,0.792,0.576,0.489,0.59,0.828
2,RF,RF_n_estimators=300_max_features=sqrt,meta_animal_musk,0.45,71,766,79,81,0.687,0.376,0.47,0.799,0.534,0.473,0.467,0.907
2,RF,RF_n_estimators=300_max_features=sqrt,meta_earthy,0.4,127,676,110,84,0.731,0.443,0.567,0.809,0.629,0.536,0.602,0.86
2,RF,RF_n_estimators=300_max_features=sqrt,meta_citrus,0.55,41,858,32,66,0.674,0.413,0.456,0.842,0.495,0.562,0.383,0.964
2,RF,RF_n_estimators=300_max_features=sqrt,meta_chemical,0.35,351,340,237,69,0.712,0.427,0.696,0.794,0.733,0.597,0.836,0.589
2,RF,RF_n_estimators=300_max_features=sqrt,meta_gourmand,0.55,144,680,73,100,0.747,0.514,0.625,0.855,0.686,0.664,0.59,0.903
2,RF,RF_n_estimators=300_max_features=sqrt,meta_powdery_amber,0.45,134,671,108,84,0.738,0.459,0.583,0.827,0.59,0.554,0.615,0.861
2,RF,RF_n_estimators=300_max_features=log2,meta_floral,0.35,220,540,197,40,0.789,0.515,0.65,0.867,0.691,0.528,0.846,0.733
2,RF,RF_n_estimators=300_max_features=log2,meta_fruity,0.4,372,379,165,81,0.759,0.517,0.752,0.852,0.839,0.693,0.821,0.697
2,RF,RF_n_estimators=300_max_features=log2,meta_sweet,0.4,289,366,247,95,0.675,0.341,0.628,0.739,0.662,0.539,0.753,0.597
2,RF,RF_n_estimators=300_max_features=log2,meta_woody,0.45,154,667,116,60,0.786,0.528,0.636,0.858,0.67,0.57,0.72,0.852
2,RF,RF_n_estimators=300_max_features=log2,meta_green,0.35,390,290,263,54,0.701,0.421,0.711,0.805,0.753,0.597,0.878,0.524
2,RF,RF_n_estimators=300_max_features=log2,meta_spicy,0.45,129,658,122,88,0.719,0.416,0.551,0.791,0.573,0.514,0.594,0.844
2,RF,RF_n_estimators=300_max_features=log2,meta_animal_musk,0.45,70,766,79,82,0.684,0.37,0.465,0.798,0.53,0.47,0.461,0.907
2,RF,RF_n_estimators=300_max_features=log2,meta_earthy,0.55,89,748,38,122,0.687,0.458,0.527,0.809,0.63,0.701,0.422,0.952
2,RF,RF_n_estimators=300_max_features=log2,meta_citrus,0.45,53,835,55,54,0.717,0.432,0.493,0.858,0.518,0.491,0.495,0.938
2,RF,RF_n_estimators=300_max_features=log2,meta_chemical,0.4,338,379,198,82,0.731,0.457,0.707,0.792,0.726,0.631,0.805,0.657
2,RF,RF_n_estimators=300_max_features=log2,meta_gourmand,0.5,160,663,90,84,0.768,0.532,0.648,0.859,0.688,0.64,0.656,0.88
2,RF,RF_n_estimators=300_max_features=log2,meta_powdery_amber,0.4,149,648,131,69,0.758,0.474,0.598,0.826,0.588,0.532,0.683,0.832
2,XGB,XGB_n_estimators=100_max_depth=3,meta_floral,0.4,202,582,155,58,0.783,0.519,0.655,0.862,0.692,0.566,0.777,0.79
2,XGB,XGB_n_estimators=100_max_depth=3,meta_fruity,0.5,335,437,107,118,0.771,0.544,0.749,0.847,0.832,0.758,0.74,0.803
2,XGB,XGB_n_estimators=100_max_depth=3,meta_sweet,0.4,283,372,241,101,0.672,0.335,0.623,0.728,0.634,0.54,0.737,0.607
2,XGB,XGB_n_estimators=100_max_depth=3,meta_woody,0.25,180,565,218,34,0.781,0.472,0.588,0.854,0.653,0.452,0.841,0.722
2,XGB,XGB_n_estimators=100_max_depth=3,meta_green,0.2,406,221,332,38,0.657,0.356,0.687,0.788,0.744,0.55,0.914,0.4
2,XGB,XGB_n_estimators=100_max_depth=3,meta_spicy,0.4,142,571,209,75,0.693,0.334,0.5,0.777,0.553,0.405,0.654,0.732
2,XGB,XGB_n_estimators=100_max_depth=3,meta_animal_musk,0.5,81,731,114,71,0.699,0.361,0.467,0.799,0.489,0.415,0.533,0.865
2,XGB,XGB_n_estimators=100_max_depth=3,meta_earthy,0.5,116,673,113,95,0.703,0.394,0.527,0.774,0.59,0.507,0.55,0.856
2,XGB,XGB_n_estimators=100_max_depth=3,meta_citrus,0.6,56,831,59,51,0.729,0.443,0.505,0.842,0.521,0.487,0.523,0.934
2,XGB,XGB_n_estimators=100_max_depth=3,meta_chemical,0.35,338,365,212,82,0.719,0.434,0.697,0.782,0.724,0.615,0.805,0.633
2,XGB,XGB_n_estimators=100_max_depth=3,meta_gourmand,0.65,137,677,76,107,0.73,0.483,0.6,0.855,0.692,0.643,0.561,0.899
2,XGB,XGB_n_estimators=100_max_depth=3,meta_powdery_amber,0.35,167,571,208,51,0.75,0.426,0.563,0.811,0.518,0.445,0.766,0.733
2,XGB,XGB_n_estimators=100_max_depth=6,meta_floral,0.3,188,616,121,72,0.779,0.531,0.661,0.862,0.705,0.608,0.723,0.836
2,XGB,XGB_n_estimators=100_max_depth=6,meta_fruity,0.45,326,418,126,127,0.744,0.488,0.72,0.836,0.821,0.721,0.72,0.768
2,XGB,XGB_n_estimators=100_max_depth=6,meta_sweet,0.2,293,317,296,91,0.64,0.277,0.602,0.719,0.632,0.497,0.763,0.517
2,XGB,XGB_n_estimators=100_max_depth=6,meta_woody,0.2,150,639,144,64,0.759,0.466,0.591,0.848,0.656,0.51,0.701,0.816
2,XGB,XGB_n_estimators=100_max_depth=6,meta_green,0.25,369,325,228,75,0.709,0.425,0.709,0.786,0.753,0.618,0.831,0.588
2,XGB,XGB_n_estimators=100_max_depth=6,meta_spicy,0.15,147,566,214,70,0.702,0.346,0.509,0.779,0.557,0.407,0.677,0.726
2,XGB,XGB_n_estimators=100_max_depth=6,meta_animal_musk,0.55,56,799,46,96,0.657,0.372,0.441,0.788,0.499,0.549,0.368,0.946
2,XGB,XGB_n_estimators=100_max_depth=6,meta_earthy,0.25,116,686,100,95,0.711,0.419,0.543,0.772,0.589,0.537,0.55,0.873
2,XGB,XGB_n_estimators=100_max_depth=6,meta_citrus,0.25,55,826,64,52,0.721,0.422,0.487,0.846,0.497,0.462,0.514,0.928
2,XGB,XGB_n_estimators=100_max_depth=6,meta_chemical,0.3,315,387,190,105,0.71,0.415,0.681,0.778,0.715,0.624,0.75,0.671
2,XGB,XGB_n_estimators=100_max_depth=6,meta_gourmand,0.3,167,627,126,77,0.759,0.488,0.622,0.841,0.673,0.57,0.684,0.833
2,XGB,XGB_n_estimators=100_max_depth=6,meta_powdery_amber,0.25,136,632,147,82,0.718,0.399,0.543,0.802,0.534,0.481,0.624,0.811
2,XGB,XGB_n_estimators=300_max_depth=3,meta_floral,0.25,198,584,153,62,0.777,0.509,0.648,0.864,0.707,0.564,0.762,0.792
2,XGB,XGB_n_estimators=300_max_depth=3,meta_fruity,0.3,373,385,159,80,0.766,0.53,0.757,0.844,0.822,0.701,0.823,0.708
2,XGB,XGB_n_estimators=300_max_depth=3,meta_sweet,0.3,278,346,267,106,0.644,0.282,0.598,0.72,0.638,0.51,0.724,0.564
2,XGB,XGB_n_estimators=300_max_depth=3,meta_woody,0.3,145,662,121,69,0.762,0.486,0.604,0.845,0.624,0.545,0.678,0.845
2,XGB,XGB_n_estimators=300_max_depth=3,meta_green,0.25,367,310,243,77,0.694,0.395,0.696,0.782,0.741,0.602,0.827,0.561
2,XGB,XGB_n_estimators=300_max_depth=3,meta_spicy,0.3,132,614,166,85,0.698,0.356,0.513,0.777,0.543,0.443,0.608,0.787
2,XGB,XGB_n_estimators=300_max_depth=3,meta_animal_musk,0.7,53,800,45,99,0.648,0.357,0.424,0.779,0.469,0.541,0.349,0.947
2,XGB,XGB_n_estimators=300_max_depth=3,meta_earthy,0.3,115,663,123,96,0.694,0.372,0.512,0.777,0.588,0.483,0.545,0.844
2,XGB,XGB_n_estimators=300_max_depth=3,meta_citrus,0.3,61,823,67,46,0.747,0.458,0.519,0.84,0.513,0.477,0.57,0.925
2,XGB,XGB_n_estimators=300_max_depth=3,meta_chemical,0.15,363,290,287,57,0.683,0.38,0.679,0.775,0.718,0.558,0.864,0.503
2,XGB,XGB_n_estimators=300_max_depth=3,meta_gourmand,0.5,146,665,88,98,0.741,0.488,0.611,0.85,0.679,0.624,0.598,0.883
2,XGB,XGB_n_estimators=300_max_depth=3,meta_powdery_amber,0.45,119,677,102,99,0.707,0.413,0.542,0.81,0.545,0.538,0.546,0.869
2,XGB,XGB_n_estimators=300_max_depth=6,meta_floral,0.15,194,609,128,66,0.786,0.538,0.667,0.869,0.717,0.602,0.746,0.826
2,XGB,XGB_n_estimators=300_max_depth=6,meta_fruity,0.45,328,429,115,125,0.756,0.514,0.732,0.839,0.823,0.74,0.724,0.789
2,XGB,XGB_n_estimators=300_max_depth=6,meta_sweet,0.2,271,395,218,113,0.675,0.341,0.621,0.723,0.639,0.554,0.706,0.644
2,XGB,XGB_n_estimators=300_max_depth=6,meta_woody,0.05,157,611,172,57,0.757,0.449,0.578,0.845,0.645,0.477,0.734,0.78
2,XGB,XGB_n_estimators=300_max_depth=6,meta_green,0.05,393,257,296,51,0.675,0.376,0.694,0.789,0.751,0.57,0.885,0.465
2,XGB,XGB_n_estimators=300_max_depth=6,meta_spicy,0.05,149,571,209,68,0.709,0.36,0.518,0.781,0.55,0.416,0.687,0.732
2,XGB,XGB_n_estimators=300_max_depth=6,meta_animal_musk,0.45,60,795,50,92,0.668,0.385,0.458,0.772,0.491,0.545,0.395,0.941
2,XGB,XGB_n_estimators=300_max_depth=6,meta_earthy,0.05,126,637,149,85,0.704,0.373,0.519,0.774,0.592,0.458,0.597,0.81
2,XGB,XGB_n_estimators=300_max_depth=6,meta_citrus,0.3,49,842,48,58,0.702,0.422,0.48,0.84,0.499,0.505,0.458,0.946
2,XGB,XGB_n_estimators=300_max_depth=6,meta_chemical,0.15,315,375,202,105,0.7,0.395,0.672,0.773,0.711,0.609,0.75,0.65
2,XGB,XGB_n_estimators=300_max_depth=6,meta_gourmand,0.25,151,636,117,93,0.732,0.449,0.59,0.839,0.667,0.563,0.619,0.845
2,XGB,XGB_n_estimators=300_max_depth=6,meta_powdery_amber,0.05,149,592,187,69,0.722,0.388,0.538,0.803,0.533,0.443,0.683,0.76
2,SVM,SVM_C=0.1,meta_floral,0.3,188,580,157,72,0.755,0.471,0.621,0.84,0.653,0.545,0.723,0.787
2,SVM,SVM_C=0.1,meta_fruity,0.4,354,378,166,99,0.738,0.475,0.728,0.826,0.805,0.681,0.781,0.695
2,SVM,SVM_C=0.1,meta_sweet,0.3,304,304,309,80,0.644,0.288,0.61,0.719,0.625,0.496,0.792,0.496
2,SVM,SVM_C=0.1,meta_woody,0.2,179,553,230,35,0.771,0.453,0.575,0.832,0.606,0.438,0.836,0.706
2,SVM,SVM_C=0.1,meta_green,0.25,391,203,350,53,0.624,0.282,0.66,0.75,0.701,0.528,0.881,0.367
2,SVM,SVM_C=0.1,meta_spicy,0.15,171,443,337,46,0.678,0.294,0.472,0.764,0.516,0.337,0.788,0.568
2,SVM,SVM_C=0.1,meta_animal_musk,0.25,86,741,104,66,0.721,0.405,0.503,0.772,0.478,0.453,0.566,0.877
2,SVM,SVM_C=0.1,meta_earthy,0.35,92,715,71,119,0.673,0.382,0.492,0.771,0.567,0.564,0.436,0.91
2,SVM,SVM_C=0.1,meta_citrus,0.3,50,833,57,57,0.702,0.403,0.467,0.838,0.419,0.467,0.467,0.936
2,SVM,SVM_C=0.1,meta_chemical,0.3,359,310,267,61,0.696,0.4,0.686,0.779,0.718,0.573,0.855,0.537
2,SVM,SVM_C=0.1,meta_gourmand,0.3,182,605,148,62,0.775,0.502,0.634,0.836,0.65,0.552,0.746,0.803
2,SVM,SVM_C=0.1,meta_powdery_amber,0.2,147,555,224,71,0.693,0.331,0.499,0.777,0.495,0.396,0.674,0.712
2,SVM,SVM_C=1,meta_floral,0.4,185,638,99,75,0.789,0.562,0.68,0.861,0.671,0.651,0.712,0.866
2,SVM,SVM_C=1,meta_fruity,0.25,394,327,217,59,0.735,0.481,0.741,0.848,0.831,0.645,0.87,0.601
2,SVM,SVM_C=1,meta_sweet,0.25,330,273,340,54,0.652,0.316,0.626,0.743,0.654,0.493,0.859,0.445
2,SVM,SVM_C=1,meta_woody,0.2,162,603,180,52,0.764,0.456,0.583,0.845,0.593,0.474,0.757,0.77
2,SVM,SVM_C=1,meta_green,0.4,345,362,191,99,0.716,0.43,0.704,0.79,0.746,0.644,0.777,0.655
2,SVM,SVM_C=1,meta_spicy,0.2,156,577,203,61,0.729,0.394,0.542,0.794,0.586,0.435,0.719,0.74
2,SVM,SVM_C=1,meta_animal_musk,0.35,68,775,70,84,0.682,0.379,0.469,0.794,0.495,0.493,0.447,0.917
2,SVM,SVM_C=1,meta_earthy,0.35,107,706,80,104,0.703,0.424,0.538,0.794,0.587,0.572,0.507,0.898
2,SVM,SVM_C=1,meta_citrus,0.3,54,835,55,53,0.721,0.439,0.5,0.877,0.549,0.495,0.505,0.938
2,SVM,SVM_C=1,meta_chemical,0.25,363,315,262,57,0.705,0.419,0.695,0.797,0.741,0.581,0.864,0.546
2,SVM,SVM_C=1,meta_gourmand,0.4,165,647,106,79,0.768,0.517,0.641,0.852,0.648,0.609,0.676,0.859
2,SVM,SVM_C=1,meta_powdery_amber,0.35,130,674,105,88,0.731,0.449,0.574,0.825,0.554,0.553,0.596,0.865
2,SVM,SVM_C=10,meta_floral,0.35,187,624,113,73,0.783,0.542,0.668,0.852,0.665,0.623,0.719,0.847
2,SVM,SVM_C=10,meta_fruity,0.35,374,367,177,79,0.75,0.501,0.745,0.84,0.827,0.679,0.826,0.675
2,SVM,SVM_C=10,meta_sweet,0.4,259,414,199,125,0.675,0.342,0.615,0.731,0.645,0.566,0.674,0.675
2,SVM,SVM_C=10,meta_woody,0.3,135,662,121,79,0.738,0.448,0.574,0.83,0.571,0.527,0.631,0.845
2,SVM,SVM_C=10,meta_green,0.35,372,308,245,72,0.697,0.404,0.701,0.781,0.739,0.603,0.838,0.557
2,SVM,SVM_C=10,meta_spicy,0.3,126,654,126,91,0.71,0.398,0.537,0.783,0.543,0.5,0.581,0.838
2,SVM,SVM_C=10,meta_animal_musk,0.3,64,772,73,88,0.667,0.349,0.443,0.752,0.465,0.467,0.421,0.914
2,SVM,SVM_C=10,meta_earthy,0.25,124,658,128,87,0.712,0.399,0.536,0.787,0.585,0.492,0.588,0.837
2,SVM,SVM_C=10,meta_citrus,0.3,49,836,54,58,0.699,0.404,0.467,0.844,0.471,0.476,0.458,0.939
2,SVM,SVM_C=10,meta_chemical,0.4,305,391,186,115,0.702,0.399,0.67,0.768,0.695,0.621,0.726,0.678
2,SVM,SVM_C=10,meta_gourmand,0.45,130,682,71,114,0.719,0.47,0.584,0.835,0.602,0.647,0.533,0.906
2,SVM,SVM_C=10,meta_powdery_amber,0.3,128,647,132,90,0.709,0.393,0.536,0.81,0.561,0.492,0.587,0.831
2,KNN,KNN_n_neighbors=5_metric=euclidean,meta_floral,0.45,148,639,98,112,0.718,0.444,0.585,0.819,0.607,0.602,0.569,0.867
2,KNN,KNN_n_neighbors=5_metric=euclidean,meta_fruity,0.45,338,420,124,115,0.759,0.517,0.739,0.818,0.746,0.732,0.746,0.772
2,KNN,KNN_n_neighbors=5_metric=euclidean,meta_sweet,0.25,307,278,335,77,0.626,0.257,0.598,0.699,0.57,0.478,0.799,0.454
2,KNN,KNN_n_neighbors=5_metric=euclidean,meta_woody,0.25,150,636,147,64,0.757,0.461,0.587,0.818,0.575,0.505,0.701,0.812
2,KNN,KNN_n_neighbors=5_metric=euclidean,meta_green,0.25,380,255,298,64,0.658,0.338,0.677,0.758,0.67,0.56,0.856,0.461
2,KNN,KNN_n_neighbors=5_metric=euclidean,meta_spicy,0.25,131,596,184,86,0.684,0.326,0.492,0.74,0.484,0.416,0.604,0.764
2,KNN,KNN_n_neighbors=5_metric=euclidean,meta_animal_musk,0.25,70,745,100,82,0.671,0.327,0.435,0.724,0.409,0.412,0.461,0.882
2,KNN,KNN_n_neighbors=5_metric=euclidean,meta_earthy,0.45,87,745,41,124,0.68,0.44,0.513,0.783,0.527,0.68,0.412,0.948
2,KNN,KNN_n_neighbors=5_metric=euclidean,meta_citrus,0.45,47,844,46,60,0.694,0.412,0.47,0.787,0.368,0.505,0.439,0.948
2,KNN,KNN_n_neighbors=5_metric=euclidean,meta_chemical,0.25,337,328,249,83,0.685,0.372,0.67,0.749,0.64,0.575,0.802,0.568
2,KNN,KNN_n_neighbors=5_metric=euclidean,meta_gourmand,0.25,180,585,168,64,0.757,0.464,0.608,0.815,0.585,0.517,0.738,0.777
2,KNN,KNN_n_neighbors=5_metric=euclidean,meta_powdery_amber,0.25,148,601,178,70,0.725,0.397,0.544,0.77,0.447,0.454,0.679,0.772
2,KNN,KNN_n_neighbors=5_metric=cosine,meta_floral,0.25,194,551,186,66,0.747,0.446,0.606,0.822,0.606,0.511,0.746,0.748
2,KNN,KNN_n_neighbors=5_metric=cosine,meta_fruity,0.25,379,340,204,74,0.731,0.466,0.732,0.821,0.759,0.65,0.837,0.625
2,KNN,KNN_n_neighbors=5_metric=cosine,meta_sweet,0.25,303,288,325,81,0.629,0.261,0.599,0.695,0.556,0.482,0.789,0.47
2,KNN,KNN_n_neighbors=5_metric=cosine,meta_woody,0.25,153,645,138,61,0.769,0.487,0.606,0.821,0.59,0.526,0.715,0.824
2,KNN,KNN_n_neighbors=5_metric=cosine,meta_green,0.25,381,273,280,63,0.676,0.37,0.69,0.761,0.678,0.576,0.858,0.494
2,KNN,KNN_n_neighbors=5_metric=cosine,meta_spicy,0.25,138,605,175,79,0.706,0.366,0.521,0.754,0.501,0.441,0.636,0.776
2,KNN,KNN_n_neighbors=5_metric=cosine,meta_animal_musk,0.25,71,739,106,81,0.671,0.321,0.432,0.73,0.39,0.401,0.467,0.875
2,KNN,KNN_n_neighbors=5_metric=cosine,meta_earthy,0.25,128,657,129,83,0.721,0.413,0.547,0.789,0.536,0.498,0.607,0.836
2,KNN,KNN_n_neighbors=5_metric=cosine,meta_citrus,0.25,59,789,101,48,0.719,0.369,0.442,0.79,0.364,0.369,0.551,0.887
2,KNN,KNN_n_neighbors=5_metric=cosine,meta_chemical,0.25,341,317,260,79,0.681,0.365,0.668,0.76,0.659,0.567,0.812,0.549
2,KNN,KNN_n_neighbors=5_metric=cosine,meta_gourmand,0.25,179,583,170,65,0.754,0.458,0.604,0.814,0.585,0.513,0.734,0.774
2,KNN,KNN_n_neighbors=5_metric=cosine,meta_powdery_amber,0.25,152,604,175,66,0.736,0.416,0.558,0.78,0.46,0.465,0.697,0.775
2,KNN,KNN_n_neighbors=11_metric=euclidean,meta_floral,0.4,182,603,134,78,0.759,0.489,0.632,0.843,0.644,0.576,0.7,0.818
2,KNN,KNN_n_neighbors=11_metric=euclidean,meta_fruity,0.5,347,405,139,106,0.755,0.509,0.739,0.83,0.789,0.714,0.766,0.744
2,KNN,KNN_n_neighbors=11_metric=euclidean,meta_sweet,0.4,280,346,267,104,0.647,0.287,0.602,0.704,0.593,0.512,0.729,0.564
2,KNN,KNN_n_neighbors=11_metric=euclidean,meta_woody,0.2,167,598,185,47,0.772,0.467,0.59,0.839,0.617,0.474,0.78,0.764
2,KNN,KNN_n_neighbors=11_metric=euclidean,meta_green,0.3,394,248,305,50,0.668,0.365,0.689,0.781,0.72,0.564,0.887,0.448
2,KNN,KNN_n_neighbors=11_metric=euclidean,meta_spicy,0.3,137,616,164,80,0.711,0.378,0.529,0.784,0.527,0.455,0.631,0.79
2,KNN,KNN_n_neighbors=11_metric=euclidean,meta_animal_musk,0.3,64,768,77,88,0.665,0.34,0.437,0.772,0.46,0.454,0.421,0.909
2,KNN,KNN_n_neighbors=11_metric=euclidean,meta_earthy,0.3,116,694,92,95,0.716,0.435,0.554,0.789,0.585,0.558,0.55,0.883
2,KNN,KNN_n_neighbors=11_metric=euclidean,meta_citrus,0.3,56,819,71,51,0.722,0.412,0.479,0.827,0.424,0.441,0.523,0.92
2,KNN,KNN_n_neighbors=11_metric=euclidean,meta_chemical,0.3,333,330,247,87,0.682,0.365,0.666,0.761,0.68,0.574,0.793,0.572
2,KNN,KNN_n_neighbors=11_metric=euclidean,meta_gourmand,0.4,150,651,102,94,0.74,0.474,0.605,0.834,0.629,0.595,0.615,0.865
2,KNN,KNN_n_neighbors=11_metric=euclidean,meta_powdery_amber,0.3,133,606,173,85,0.694,0.348,0.508,0.782,0.477,0.435,0.61,0.778
2,KNN,KNN_n_neighbors=11_metric=cosine,meta_floral,0.3,199,573,164,61,0.771,0.495,0.639,0.84,0.647,0.548,0.765,0.777
2,KNN,KNN_n_neighbors=11_metric=cosine,meta_fruity,0.3,394,327,217,59,0.735,0.481,0.741,0.837,0.794,0.645,0.87,0.601
2,KNN,KNN_n_neighbors=11_metric=cosine,meta_sweet,0.4,254,373,240,130,0.635,0.263,0.579,0.7,0.597,0.514,0.661,0.608
2,KNN,KNN_n_neighbors=11_metric=cosine,meta_woody,0.2,163,601,182,51,0.765,0.457,0.583,0.845,0.614,0.472,0.762,0.768
2,KNN,KNN_n_neighbors=11_metric=cosine,meta_green,0.3,387,278,275,57,0.687,0.394,0.7,0.783,0.72,0.585,0.872,0.503
2,KNN,KNN_n_neighbors=11_metric=cosine,meta_spicy,0.3,132,620,160,85,0.702,0.366,0.519,0.776,0.524,0.452,0.608,0.795
2,KNN,KNN_n_neighbors=11_metric=cosine,meta_animal_musk,0.3,72,757,88,80,0.685,0.362,0.462,0.779,0.456,0.45,0.474,0.896
2,KNN,KNN_n_neighbors=11_metric=cosine,meta_earthy,0.3,112,692,94,99,0.706,0.415,0.537,0.789,0.578,0.544,0.531,0.88
2,KNN,KNN_n_neighbors=11_metric=cosine,meta_citrus,0.2,69,779,111,38,0.76,0.419,0.481,0.834,0.41,0.383,0.645,0.875
2,KNN,KNN_n_neighbors=11_metric=cosine,meta_chemical,0.3,340,328,249,80,0.689,0.38,0.674,0.772,0.695,0.577,0.81,0.568
2,KNN,KNN_n_neighbors=11_metric=cosine,meta_gourmand,0.2,199,534,219,45,0.762,0.457,0.601,0.831,0.634,0.476,0.816,0.709
2,KNN,KNN_n_neighbors=11_metric=cosine,meta_powdery_amber,0.3,135,613,166,83,0.703,0.366,0.52,0.787,0.471,0.449,0.619,0.787
2,KNN,KNN_n_neighbors=21_metric=euclidean,meta_floral,0.4,182,605,132,78,0.76,0.492,0.634,0.852,0.666,0.58,0.7,0.821
2,KNN,KNN_n_neighbors=21_metric=euclidean,meta_fruity,0.45,366,357,187,87,0.732,0.465,0.728,0.826,0.797,0.662,0.808,0.656
2,KNN,KNN_n_neighbors=21_metric=euclidean,meta_sweet,0.4,290,327,286,94,0.644,0.284,0.604,0.703,0.6,0.503,0.755,0.533
